Program Time [s],data 0,data 1,data 2,data 3,,,,,Program Time [s],data 0,data 1,data 2,data 3
785.081,0.03125,0.117188,0.476562,0,,,,,818.121,-0.109375,-0.046875,0.445312,0
785.091,0.03125,0.117188,0.476562,0,,,,,818.131,-0.101562,-0.054688,0.4375,0
785.102,0.039062,0.117188,0.484375,0,,,,,818.142,-0.101562,-0.046875,0.453125,0
785.112,0.039062,0.125,0.476562,0,,,,,818.152,-0.109375,-0.039062,0.460938,0
785.123,0.03125,0.117188,0.476562,0,,,,,818.163,-0.117188,-0.023438,0.46875,0
785.133,0.03125,0.117188,0.46875,0,,,,,818.173,-0.132812,-0.015625,0.460938,0
785.144,0.03125,0.117188,0.46875,0,,,,,818.184,-0.132812,-0.023438,0.460938,0
785.155,0.03125,0.117188,0.46875,0,,,,,818.195,-0.132812,-0.023438,0.476562,0
785.165,0.039062,0.125,0.46875,0,,,,,818.205,-0.125,-0.023438,0.46875,0
785.175,0.03125,0.125,0.46875,0,,,,,818.216,-0.140625,-0.015625,0.5,0
785.186,0.03125,0.125,0.46875,0,,,,,818.226,-0.148438,-0.015625,0.507812,0
785.196,0.039062,0.117188,0.46875,0,,,,,818.237,-0.140625,0.007812,0.523438,0
785.207,0.03125,0.117188,0.476562,0,,,,,818.247,-0.140625,-0.023438,0.507812,0
785.217,0.03125,0.117188,0.476562,0,,,,,818.258,-0.148438,-0.007812,0.484375,0
785.228,0.03125,0.117188,0.476562,0,,,,,818.268,-0.132812,-0.007812,0.476562,0
785.238,0.03125,0.117188,0.46875,0,,,,,818.279,-0.132812,0,0.492188,0
785.249,0.039062,0.117188,0.476562,0,,,,,818.29,-0.148438,0.007812,0.515625,0
785.26,0.039062,0.117188,0.46875,0,,,,,818.301,-0.125,0.007812,0.492188,0
785.27,0.039062,0.117188,0.46875,0,,,,,818.31,-0.117188,0,0.460938,0
785.281,0.03125,0.117188,0.46875,0,,,,,818.321,-0.117188,0.007812,0.46875,0
785.291,0.03125,0.117188,0.476562,0,,,,,818.331,-0.117188,-0.007812,0.453125,0
785.302,0.039062,0.125,0.46875,0,,,,,818.342,-0.132812,0.015625,0.46875,0
785.312,0.03125,0.117188,0.46875,0,,,,,818.353,-0.101562,0.015625,0.460938,0
785.323,0.03125,0.125,0.46875,0,,,,,818.363,-0.117188,0.023438,0.460938,0
785.333,0.03125,0.117188,0.46875,0,,,,,818.374,-0.117188,0.023438,0.476562,0
785.344,0.039062,0.117188,0.46875,0,,,,,818.384,-0.117188,0.03125,0.476562,0
785.354,0.039062,0.125,0.46875,0,,,,,818.395,-0.117188,0.03125,0.492188,0
785.365,0.03125,0.117188,0.476562,0,,,,,818.405,-0.09375,0.03125,0.46875,0
785.375,0.03125,0.125,0.46875,0,,,,,818.416,-0.117188,0.046875,0.484375,0
785.386,0.03125,0.117188,0.476562,0,,,,,818.426,-0.085938,0.03125,0.460938,0
785.396,0.023438,0.117188,0.476562,0,,,,,818.437,-0.101562,0.03125,0.484375,0
785.407,0.039062,0.117188,0.46875,0,,,,,818.449,-0.101562,0.046875,0.484375,0
785.418,0.03125,0.125,0.476562,0,,,,,818.459,-0.09375,0.039062,0.476562,0
785.428,0.03125,0.125,0.460938,0,,,,,818.47,-0.101562,0.078125,0.484375,0
785.438,0.039062,0.117188,0.46875,0,,,,,818.48,-0.09375,0.046875,0.429688,0
785.449,0.03125,0.117188,0.46875,0,,,,,818.491,-0.09375,0.039062,0.453125,0
785.459,0.039062,0.125,0.476562,0,,,,,818.501,-0.101562,0.046875,0.46875,0
785.47,0.039062,0.117188,0.46875,0,,,,,818.512,-0.101562,0.039062,0.453125,0
785.481,0.03125,0.117188,0.46875,0,,,,,818.523,-0.109375,0.046875,0.476562,0
785.491,0.03125,0.125,0.476562,0,,,,,818.533,-0.09375,0.046875,0.453125,0
785.502,0.03125,0.125,0.46875,0,,,,,818.543,-0.09375,0.039062,0.460938,0
785.512,0.03125,0.117188,0.46875,0,,,,,818.554,-0.085938,0.023438,0.429688,0
785.522,0.03125,0.125,0.476562,0,,,,,818.564,-0.078125,0.039062,0.4375,0
785.533,0.039062,0.117188,0.484375,0,,,,,818.575,-0.070312,0.03125,0.460938,0
785.544,0.039062,0.117188,0.476562,0,,,,,818.585,-0.078125,0.023438,0.476562,0
785.554,0.03125,0.125,0.476562,0,,,,,818.596,-0.070312,0.023438,0.484375,0
785.565,0.039062,0.125,0.46875,0,,,,,818.606,-0.078125,0.015625,0.484375,0
785.575,0.03125,0.125,0.460938,0,,,,,818.617,-0.078125,0.03125,0.484375,0
785.586,0.039062,0.117188,0.46875,0,,,,,818.627,-0.085938,0.023438,0.484375,0
785.596,0.03125,0.117188,0.46875,0,,,,,818.638,-0.09375,0.007812,0.492188,0
785.607,0.03125,0.125,0.46875,0,,,,,818.648,-0.078125,0.015625,0.492188,0
785.617,0.039062,0.125,0.46875,0,,,,,818.659,-0.101562,0.023438,0.492188,0
785.628,0.039062,0.125,0.476562,0,,,,,818.669,-0.109375,0.007812,0.484375,0
785.638,0.03125,0.117188,0.46875,0,,,,,818.68,-0.101562,0.015625,0.492188,0
785.649,0.039062,0.125,0.476562,0,,,,,818.69,-0.101562,0.007812,0.484375,0
785.659,0.03125,0.125,0.476562,0,,,,,818.701,-0.117188,0.015625,0.507812,0
785.67,0.03125,0.117188,0.484375,0,,,,,818.712,-0.117188,0.023438,0.515625,0
785.68,0.039062,0.117188,0.46875,0,,,,,818.722,-0.117188,0.015625,0.539062,0
785.691,0.03125,0.125,0.46875,0,,,,,818.733,-0.117188,0.015625,0.515625,0
785.701,0.03125,0.125,0.46875,0,,,,,818.743,-0.117188,0.03125,0.523438,0
785.712,0.03125,0.117188,0.46875,0,,,,,818.755,-0.109375,0.015625,0.5,0
785.722,0.03125,0.125,0.476562,0,,,,,818.764,-0.109375,0.023438,0.492188,0
785.733,0.03125,0.117188,0.476562,0,,,,,818.775,-0.109375,0.015625,0.476562,0
785.743,0.039062,0.117188,0.484375,0,,,,,818.785,-0.101562,0.007812,0.492188,0
785.754,0.03125,0.117188,0.476562,0,,,,,818.796,-0.09375,0.015625,0.5,0
785.764,0.03125,0.117188,0.476562,0,,,,,818.807,-0.09375,0.007812,0.492188,0
785.775,0.03125,0.117188,0.476562,0,,,,,818.817,-0.085938,0,0.5,0
785.786,0.039062,0.125,0.46875,0,,,,,818.829,-0.085938,0.015625,0.492188,0
785.796,0.03125,0.125,0.46875,0,,,,,818.838,-0.09375,0.007812,0.5,0
785.806,0.039062,0.117188,0.460938,0,,,,,818.848,-0.101562,0.007812,0.523438,0
785.817,0.039062,0.125,0.46875,0,,,,,818.859,-0.101562,0.015625,0.515625,0
785.827,0.03125,0.125,0.46875,0,,,,,818.869,-0.085938,0.023438,0.5,0
785.838,0.039062,0.125,0.460938,0,,,,,818.88,-0.085938,0.015625,0.5,0
785.848,0.023438,0.125,0.46875,0,,,,,818.891,-0.085938,0.015625,0.492188,0
785.859,0.03125,0.117188,0.484375,0,,,,,818.901,-0.085938,0.03125,0.492188,0
785.869,0.03125,0.117188,0.476562,0,,,,,818.912,-0.101562,0.039062,0.492188,0
785.88,0.03125,0.117188,0.476562,0,,,,,818.923,-0.101562,0.039062,0.5,0
785.89,0.03125,0.125,0.46875,0,,,,,818.933,-0.109375,0.054688,0.484375,0
785.901,0.039062,0.125,0.46875,0,,,,,818.944,-0.109375,0.054688,0.484375,0
785.911,0.03125,0.117188,0.476562,0,,,,,818.954,-0.109375,0.054688,0.484375,0
785.922,0.03125,0.117188,0.460938,0,,,,,818.964,-0.085938,0.039062,0.414062,0
785.932,0.039062,0.117188,0.46875,0,,,,,818.975,-0.132812,0.0625,0.515625,0
785.943,0.039062,0.117188,0.46875,0,,,,,818.986,-0.109375,0.046875,0.460938,0
785.954,0.03125,0.125,0.46875,0,,,,,818.996,-0.125,0.054688,0.46875,0
785.964,0.03125,0.117188,0.46875,0,,,,,819.007,-0.125,0.0625,0.484375,0
785.974,0.03125,0.125,0.46875,0,,,,,819.017,-0.125,0.054688,0.492188,0
785.985,0.023438,0.125,0.476562,0,,,,,819.028,-0.117188,0.054688,0.507812,0
785.995,0.039062,0.117188,0.46875,0,,,,,819.038,-0.109375,0.03125,0.484375,0
786.006,0.039062,0.117188,0.46875,0,,,,,819.049,-0.085938,0.046875,0.476562,0
786.017,0.03125,0.125,0.46875,0,,,,,819.059,-0.09375,0.046875,0.492188,0
786.027,0.039062,0.125,0.46875,0,,,,,819.07,-0.09375,0.03125,0.507812,0
786.037,0.03125,0.117188,0.46875,0,,,,,819.08,-0.09375,0.046875,0.507812,0
786.048,0.03125,0.117188,0.476562,0,,,,,819.091,-0.101562,0.046875,0.507812,0
786.059,0.039062,0.117188,0.484375,0,,,,,819.101,-0.09375,0.03125,0.492188,0
786.069,0.03125,0.117188,0.476562,0,,,,,819.112,-0.101562,0.039062,0.476562,0
786.08,0.03125,0.125,0.46875,0,,,,,819.122,-0.078125,0.054688,0.460938,0
786.09,0.03125,0.125,0.460938,0,,,,,819.133,-0.078125,0,0.484375,0
786.101,0.039062,0.117188,0.460938,0,,,,,819.143,-0.070312,0,0.515625,0
786.111,0.03125,0.125,0.46875,0,,,,,819.153,-0.085938,0.007812,0.5,0
786.122,0.03125,0.117188,0.460938,0,,,,,819.164,-0.085938,-0.007812,0.476562,0
786.132,0.039062,0.117188,0.46875,0,,,,,819.175,-0.078125,-0.023438,0.46875,0
786.143,0.039062,0.117188,0.46875,0,,,,,819.185,-0.070312,-0.03125,0.484375,0
786.153,0.03125,0.125,0.46875,0,,,,,819.196,-0.078125,-0.023438,0.46875,0
786.164,0.03125,0.117188,0.476562,0,,,,,819.207,-0.09375,-0.015625,0.453125,0
786.174,0.03125,0.125,0.476562,0,,,,,819.217,-0.085938,-0.03125,0.453125,0
786.185,0.03125,0.125,0.46875,0,,,,,819.227,-0.085938,-0.046875,0.4375,0
786.195,0.03125,0.117188,0.476562,0,,,,,819.238,-0.078125,-0.046875,0.4375,0
786.206,0.039062,0.125,0.46875,0,,,,,819.249,-0.078125,-0.046875,0.421875,0
786.216,0.039062,0.125,0.476562,0,,,,,819.259,-0.085938,-0.046875,0.421875,0
786.227,0.039062,0.117188,0.460938,0,,,,,819.269,-0.101562,-0.046875,0.4375,0
786.237,0.03125,0.125,0.46875,0,,,,,819.28,-0.125,-0.070312,0.390625,0
786.248,0.03125,0.125,0.460938,0,,,,,819.29,-0.046875,-0.03125,0.507812,0
786.258,0.039062,0.125,0.460938,0,,,,,819.301,-0.109375,-0.085938,0.453125,0
786.269,0.039062,0.125,0.46875,0,,,,,819.311,-0.125,-0.09375,0.4375,0
786.279,0.039062,0.117188,0.476562,0,,,,,819.321,-0.125,-0.085938,0.445312,0
786.29,0.03125,0.117188,0.484375,0,,,,,819.332,-0.125,-0.09375,0.453125,0
786.3,0.03125,0.117188,0.476562,0,,,,,819.342,-0.140625,-0.09375,0.460938,0
786.311,0.03125,0.125,0.476562,0,,,,,819.354,-0.148438,-0.109375,0.453125,0
786.321,0.03125,0.125,0.476562,0,,,,,819.363,-0.132812,-0.125,0.429688,0
786.332,0.03125,0.125,0.484375,0,,,,,819.374,-0.140625,-0.09375,0.453125,0
786.342,0.039062,0.125,0.46875,0,,,,,819.384,-0.15625,-0.101562,0.4375,0
786.353,0.039062,0.117188,0.46875,0,,,,,819.395,-0.164062,-0.101562,0.460938,0
786.363,0.03125,0.117188,0.46875,0,,,,,819.406,-0.140625,-0.117188,0.460938,0
786.374,0.039062,0.109375,0.46875,0,,,,,819.416,-0.148438,-0.109375,0.453125,0
786.384,0.039062,0.109375,0.46875,0,,,,,819.427,-0.148438,-0.109375,0.460938,0
786.395,0.039062,0.117188,0.492188,0,,,,,819.437,-0.148438,-0.085938,0.460938,0
786.406,0.023438,0.125,0.484375,0,,,,,819.448,-0.1875,-0.101562,0.515625,0
786.416,0.03125,0.132812,0.484375,0,,,,,819.458,-0.140625,-0.101562,0.460938,0
786.429,0.023438,0.125,0.46875,0,,,,,819.469,-0.132812,-0.117188,0.476562,0
786.44,0.03125,0.125,0.46875,0,,,,,819.479,-0.125,-0.117188,0.5,0
786.45,0.03125,0.117188,0.460938,0,,,,,819.49,-0.109375,-0.125,0.445312,0
786.46,0.03125,0.117188,0.460938,0,,,,,819.5,-0.117188,-0.101562,0.453125,0
786.472,0.039062,0.109375,0.453125,0,,,,,819.511,-0.125,-0.109375,0.460938,0
786.482,0.039062,0.117188,0.46875,0,,,,,819.522,-0.132812,-0.101562,0.46875,0
786.492,0.039062,0.125,0.46875,0,,,,,819.532,-0.117188,-0.117188,0.476562,0
786.503,0.03125,0.125,0.476562,0,,,,,819.543,-0.125,-0.101562,0.476562,0
786.513,0.03125,0.132812,0.46875,0,,,,,819.554,-0.117188,-0.101562,0.460938,0
786.524,0.039062,0.125,0.46875,0,,,,,819.564,-0.109375,-0.109375,0.46875,0
786.534,0.03125,0.125,0.476562,0,,,,,819.574,-0.078125,-0.117188,0.4375,0
786.545,0.039062,0.125,0.476562,0,,,,,819.585,-0.101562,-0.125,0.445312,0
786.555,0.039062,0.109375,0.46875,0,,,,,819.595,-0.109375,-0.109375,0.460938,0
786.566,0.03125,0.117188,0.46875,0,,,,,819.606,-0.109375,-0.101562,0.46875,0
786.576,0.039062,0.125,0.460938,0,,,,,819.616,-0.109375,-0.117188,0.453125,0
786.587,0.03125,0.117188,0.46875,0,,,,,819.627,-0.125,-0.125,0.484375,0
786.597,0.03125,0.125,0.46875,0,,,,,819.638,-0.125,-0.117188,0.46875,0
786.608,0.039062,0.117188,0.46875,0,,,,,819.648,-0.140625,-0.117188,0.46875,0
786.619,0.03125,0.125,0.46875,0,,,,,819.658,-0.132812,-0.125,0.484375,0
786.629,0.03125,0.125,0.476562,0,,,,,819.669,-0.132812,-0.125,0.460938,0
786.639,0.039062,0.117188,0.46875,0,,,,,819.68,-0.125,-0.132812,0.46875,0
786.65,0.039062,0.125,0.476562,0,,,,,819.69,-0.132812,-0.117188,0.460938,0
786.66,0.03125,0.125,0.46875,0,,,,,819.7,-0.125,-0.125,0.46875,0
786.671,0.03125,0.109375,0.476562,0,,,,,819.711,-0.125,-0.117188,0.460938,0
786.681,0.03125,0.125,0.46875,0,,,,,819.721,-0.125,-0.125,0.46875,0
786.692,0.046875,0.117188,0.46875,0,,,,,819.732,-0.125,-0.125,0.476562,0
786.702,0.03125,0.117188,0.460938,0,,,,,819.742,-0.125,-0.117188,0.484375,0
786.713,0.039062,0.117188,0.46875,0,,,,,819.753,-0.125,-0.117188,0.46875,0
786.724,0.039062,0.117188,0.476562,0,,,,,819.763,-0.132812,-0.117188,0.46875,0
786.734,0.03125,0.117188,0.476562,0,,,,,819.774,-0.148438,-0.117188,0.484375,0
786.744,0.039062,0.117188,0.46875,0,,,,,819.785,-0.132812,-0.117188,0.476562,0
786.755,0.039062,0.125,0.476562,0,,,,,819.795,-0.148438,-0.101562,0.46875,0
786.766,0.023438,0.117188,0.484375,0,,,,,819.807,-0.132812,-0.09375,0.453125,0
786.776,0.023438,0.125,0.476562,0,,,,,819.816,-0.117188,-0.109375,0.445312,0
786.787,0.03125,0.125,0.460938,0,,,,,819.827,-0.117188,-0.101562,0.445312,0
786.797,0.03125,0.117188,0.46875,0,,,,,819.837,-0.125,-0.09375,0.46875,0
786.808,0.03125,0.117188,0.46875,0,,,,,819.848,-0.125,-0.09375,0.46875,0
786.818,0.03125,0.117188,0.476562,0,,,,,819.858,-0.140625,-0.085938,0.484375,0
786.829,0.039062,0.117188,0.46875,0,,,,,819.869,-0.148438,-0.078125,0.484375,0
786.84,0.03125,0.117188,0.460938,0,,,,,819.879,-0.148438,-0.0625,0.46875,0
786.85,0.039062,0.117188,0.460938,0,,,,,819.89,-0.148438,-0.054688,0.453125,0
786.86,0.03125,0.125,0.46875,0,,,,,819.9,-0.140625,-0.054688,0.445312,0
786.871,0.039062,0.125,0.46875,0,,,,,819.911,-0.125,-0.054688,0.46875,0
786.881,0.039062,0.117188,0.46875,0,,,,,819.922,-0.132812,-0.039062,0.453125,0
786.892,0.039062,0.125,0.476562,0,,,,,819.932,-0.164062,-0.039062,0.5,0
786.902,0.03125,0.125,0.484375,0,,,,,819.943,-0.140625,-0.046875,0.421875,0
786.913,0.03125,0.117188,0.476562,0,,,,,819.953,-0.140625,-0.03125,0.453125,0
786.924,0.03125,0.125,0.46875,0,,,,,819.964,-0.132812,-0.03125,0.46875,0
786.934,0.03125,0.117188,0.46875,0,,,,,819.974,-0.148438,-0.046875,0.484375,0
786.944,0.03125,0.125,0.460938,0,,,,,819.984,-0.109375,-0.03125,0.429688,0
786.955,0.03125,0.117188,0.46875,0,,,,,819.995,-0.132812,-0.03125,0.4375,0
786.965,0.03125,0.117188,0.46875,0,,,,,820.006,-0.148438,-0.015625,0.5,0
786.976,0.039062,0.125,0.476562,0,,,,,820.016,-0.125,-0.023438,0.460938,0
786.987,0.03125,0.125,0.46875,0,,,,,820.026,-0.109375,-0.046875,0.476562,0
786.997,0.03125,0.117188,0.460938,0,,,,,820.037,-0.125,-0.03125,0.515625,0
787.007,0.039062,0.125,0.46875,0,,,,,820.047,-0.132812,-0.007812,0.507812,0
787.018,0.039062,0.125,0.476562,0,,,,,820.058,-0.132812,0,0.5,0
787.028,0.03125,0.117188,0.46875,0,,,,,820.068,-0.125,-0.007812,0.5,0
787.039,0.039062,0.125,0.46875,0,,,,,820.079,-0.09375,0,0.46875,0
787.05,0.039062,0.125,0.46875,0,,,,,820.089,-0.117188,-0.007812,0.46875,0
787.061,0.03125,0.125,0.460938,0,,,,,820.1,-0.117188,-0.007812,0.476562,0
787.071,0.039062,0.117188,0.460938,0,,,,,820.11,-0.117188,0,0.46875,0
787.081,0.039062,0.117188,0.46875,0,,,,,820.121,-0.117188,0,0.476562,0
787.092,0.039062,0.117188,0.46875,0,,,,,820.131,-0.125,0,0.476562,0
787.102,0.039062,0.125,0.476562,0,,,,,820.142,-0.125,0,0.5,0
787.113,0.023438,0.125,0.476562,0,,,,,820.153,-0.09375,0.007812,0.453125,0
787.123,0.03125,0.125,0.484375,0,,,,,820.163,-0.101562,0.015625,0.492188,0
787.134,0.023438,0.125,0.476562,0,,,,,820.173,-0.09375,0.007812,0.453125,0
787.144,0.03125,0.117188,0.476562,0,,,,,820.184,-0.117188,0.039062,0.460938,0
787.155,0.03125,0.117188,0.476562,0,,,,,820.194,-0.132812,0.046875,0.445312,0
787.165,0.039062,0.125,0.476562,0,,,,,820.205,-0.117188,0.054688,0.445312,0
787.176,0.03125,0.117188,0.460938,0,,,,,820.216,-0.109375,0.0625,0.453125,0
787.186,0.03125,0.125,0.476562,0,,,,,820.226,-0.117188,0.0625,0.460938,0
787.197,0.03125,0.125,0.476562,0,,,,,820.237,-0.101562,0.046875,0.460938,0
787.207,0.03125,0.117188,0.46875,0,,,,,820.247,-0.132812,0.078125,0.484375,0
787.218,0.03125,0.125,0.476562,0,,,,,820.258,-0.117188,0.0625,0.460938,0
787.228,0.03125,0.125,0.476562,0,,,,,820.268,-0.109375,0.0625,0.445312,0
787.239,0.039062,0.125,0.46875,0,,,,,820.279,-0.125,0.078125,0.476562,0
787.25,0.039062,0.117188,0.476562,0,,,,,820.289,-0.109375,0.0625,0.476562,0
787.26,0.039062,0.125,0.46875,0,,,,,820.301,-0.09375,0.0625,0.507812,0
787.271,0.039062,0.117188,0.476562,0,,,,,820.31,-0.109375,0.0625,0.5,0
787.281,0.03125,0.117188,0.46875,0,,,,,820.321,-0.101562,0.054688,0.484375,0
787.292,0.03125,0.117188,0.46875,0,,,,,820.332,-0.101562,0.054688,0.476562,0
787.303,0.03125,0.125,0.460938,0,,,,,820.343,-0.09375,0.046875,0.46875,0
787.313,0.03125,0.117188,0.46875,0,,,,,820.352,-0.078125,0.023438,0.46875,0
787.323,0.03125,0.125,0.46875,0,,,,,820.363,-0.085938,0.03125,0.476562,0
787.334,0.039062,0.125,0.46875,0,,,,,820.374,-0.070312,0.023438,0.484375,0
787.344,0.03125,0.125,0.476562,0,,,,,820.385,-0.054688,0,0.492188,0
787.355,0.03125,0.125,0.484375,0,,,,,820.395,-0.0625,0.023438,0.515625,0
787.365,0.03125,0.125,0.476562,0,,,,,820.405,-0.070312,0.007812,0.5,0
787.376,0.039062,0.109375,0.46875,0,,,,,820.415,-0.054688,0.007812,0.476562,0
787.386,0.03125,0.125,0.46875,0,,,,,820.426,-0.070312,0.007812,0.484375,0
787.397,0.03125,0.125,0.46875,0,,,,,820.436,-0.054688,0,0.484375,0
787.407,0.03125,0.125,0.453125,0,,,,,820.45,-0.0625,-0.007812,0.476562,0
787.417,0.039062,0.125,0.476562,0,,,,,820.46,-0.0625,0,0.476562,0
787.428,0.03125,0.125,0.484375,0,,,,,820.471,-0.054688,-0.023438,0.476562,0
787.438,0.039062,0.117188,0.476562,0,,,,,820.481,-0.0625,-0.03125,0.515625,0
787.449,0.03125,0.132812,0.46875,0,,,,,820.492,-0.078125,-0.03125,0.515625,0
787.46,0.03125,0.117188,0.484375,0,,,,,820.502,-0.070312,-0.03125,0.515625,0
787.47,0.039062,0.125,0.46875,0,,,,,820.512,-0.085938,-0.03125,0.523438,0
787.48,0.03125,0.117188,0.46875,0,,,,,820.523,-0.085938,-0.03125,0.515625,0
787.491,0.03125,0.125,0.476562,0,,,,,820.534,-0.085938,-0.054688,0.53125,0
787.502,0.039062,0.125,0.46875,0,,,,,820.544,-0.09375,-0.0625,0.53125,0
787.512,0.039062,0.125,0.46875,0,,,,,820.554,-0.078125,-0.0625,0.554688,0
787.522,0.03125,0.125,0.476562,0,,,,,820.565,-0.125,-0.046875,0.554688,0
787.533,0.03125,0.117188,0.460938,0,,,,,820.576,-0.117188,-0.054688,0.546875,0
787.544,0.03125,0.117188,0.476562,0,,,,,820.586,-0.125,-0.070312,0.546875,0
787.554,0.03125,0.125,0.46875,0,,,,,820.597,-0.140625,-0.070312,0.5625,0
787.565,0.03125,0.117188,0.476562,0,,,,,820.607,-0.140625,-0.085938,0.570312,0
787.575,0.03125,0.117188,0.46875,0,,,,,820.618,-0.164062,-0.09375,0.601562,0
787.586,0.023438,0.117188,0.476562,0,,,,,820.628,-0.164062,-0.085938,0.617188,0
787.596,0.023438,0.117188,0.476562,0,,,,,820.639,-0.148438,-0.085938,0.617188,0
787.607,0.03125,0.125,0.476562,0,,,,,820.65,-0.148438,-0.09375,0.632812,0
787.617,0.039062,0.125,0.476562,0,,,,,820.66,-0.164062,-0.101562,0.609375,0
787.628,0.039062,0.117188,0.46875,0,,,,,820.67,-0.15625,-0.101562,0.5625,0
787.639,0.039062,0.117188,0.46875,0,,,,,820.681,-0.164062,-0.078125,0.601562,0
787.649,0.039062,0.109375,0.460938,0,,,,,820.692,-0.171875,-0.101562,0.59375,0
787.659,0.039062,0.117188,0.46875,0,,,,,820.702,-0.171875,-0.070312,0.585938,0
787.67,0.039062,0.117188,0.476562,0,,,,,820.713,-0.1875,-0.101562,0.585938,0
787.681,0.03125,0.125,0.484375,0,,,,,820.724,-0.148438,-0.101562,0.601562,0
787.691,0.03125,0.125,0.476562,0,,,,,820.734,-0.179688,-0.09375,0.664062,0
787.702,0.03125,0.117188,0.476562,0,,,,,820.744,-0.179688,-0.09375,0.671875,0
787.712,0.03125,0.132812,0.46875,0,,,,,820.755,-0.148438,-0.101562,0.617188,0
787.722,0.03125,0.117188,0.46875,0,,,,,820.765,-0.171875,-0.117188,0.609375,0
787.733,0.039062,0.125,0.460938,0,,,,,820.776,-0.179688,-0.0625,0.570312,0
787.743,0.03125,0.125,0.453125,0,,,,,820.787,-0.164062,-0.085938,0.546875,0
787.754,0.039062,0.117188,0.460938,0,,,,,820.797,-0.164062,-0.070312,0.585938,0
787.764,0.039062,0.125,0.46875,0,,,,,820.808,-0.164062,-0.046875,0.578125,0
787.775,0.039062,0.125,0.484375,0,,,,,820.818,-0.1875,-0.03125,0.578125,0
787.785,0.03125,0.125,0.484375,0,,,,,820.829,-0.179688,-0.046875,0.546875,0
787.796,0.023438,0.125,0.476562,0,,,,,820.839,-0.164062,-0.0625,0.539062,0
787.806,0.03125,0.125,0.46875,0,,,,,820.85,-0.140625,-0.070312,0.570312,0
787.817,0.03125,0.125,0.476562,0,,,,,820.86,-0.132812,-0.078125,0.554688,0
787.827,0.039062,0.125,0.460938,0,,,,,820.871,-0.140625,-0.054688,0.546875,0
787.838,0.039062,0.109375,0.460938,0,,,,,820.881,-0.132812,-0.054688,0.523438,0
787.848,0.03125,0.117188,0.460938,0,,,,,820.892,-0.132812,-0.046875,0.53125,0
787.859,0.039062,0.117188,0.453125,0,,,,,820.902,-0.132812,-0.039062,0.507812,0
787.87,0.03125,0.109375,0.46875,0,,,,,820.913,-0.132812,-0.03125,0.46875,0
787.88,0.03125,0.125,0.46875,0,,,,,820.924,-0.132812,-0.039062,0.46875,0
787.89,0.03125,0.125,0.476562,0,,,,,820.935,-0.117188,-0.070312,0.414062,0
787.901,0.03125,0.132812,0.46875,0,,,,,820.945,-0.09375,-0.039062,0.429688,0
787.911,0.03125,0.125,0.476562,0,,,,,820.955,-0.09375,-0.039062,0.421875,0
787.922,0.039062,0.125,0.476562,0,,,,,820.966,-0.101562,-0.039062,0.429688,0
787.932,0.03125,0.125,0.476562,0,,,,,820.977,-0.132812,-0.015625,0.484375,0
787.943,0.03125,0.117188,0.476562,0,,,,,820.987,-0.09375,-0.03125,0.398438,0
787.954,0.039062,0.109375,0.460938,0,,,,,820.997,-0.117188,-0.015625,0.421875,0
787.964,0.039062,0.117188,0.46875,0,,,,,821.008,-0.109375,-0.039062,0.390625,0
787.975,0.03125,0.117188,0.476562,0,,,,,821.019,-0.070312,-0.023438,0.367188,0
787.986,0.039062,0.117188,0.46875,0,,,,,821.03,-0.09375,-0.023438,0.304688,0
787.996,0.03125,0.117188,0.476562,0,,,,,821.04,-0.078125,-0.007812,0.28125,0
788.007,0.03125,0.132812,0.492188,0,,,,,821.051,-0.09375,0,0.304688,0
788.017,0.039062,0.117188,0.460938,0,,,,,821.061,-0.101562,0.015625,0.273438,0
788.028,0.03125,0.125,0.46875,0,,,,,821.071,-0.101562,0.015625,0.242188,0
788.038,0.03125,0.117188,0.476562,0,,,,,821.082,-0.117188,0,0.304688,0
788.049,0.03125,0.125,0.460938,0,,,,,821.092,-0.117188,-0.015625,0.304688,0
788.06,0.03125,0.117188,0.476562,0,,,,,821.103,-0.109375,-0.007812,0.335938,0
788.07,0.03125,0.125,0.46875,0,,,,,821.114,-0.117188,-0.007812,0.335938,0
788.08,0.03125,0.125,0.492188,0,,,,,821.124,-0.109375,-0.023438,0.328125,0
788.091,0.0625,0.109375,0.515625,0,,,,,821.135,-0.109375,-0.023438,0.328125,0
788.101,0.023438,0.101562,0.453125,0,,,,,821.145,-0.101562,-0.039062,0.320312,0
788.111,0.015625,0.132812,0.46875,0,,,,,821.156,-0.117188,0,0.320312,0
788.122,0.03125,0.125,0.460938,0,,,,,821.167,-0.109375,-0.015625,0.320312,0
788.132,0.039062,0.117188,0.46875,0,,,,,821.177,-0.109375,-0.015625,0.328125,0
788.143,0.039062,0.117188,0.445312,0,,,,,821.188,-0.125,-0.007812,0.34375,0
788.154,0.03125,0.117188,0.460938,0,,,,,821.198,-0.132812,-0.015625,0.304688,0
788.164,0.039062,0.117188,0.460938,0,,,,,821.208,-0.125,0,0.359375,0
788.175,0.039062,0.125,0.46875,0,,,,,821.219,-0.125,0,0.34375,0
788.186,0.03125,0.125,0.476562,0,,,,,821.229,-0.125,-0.007812,0.328125,0
788.196,0.03125,0.125,0.484375,0,,,,,821.239,-0.140625,0,0.335938,0
788.206,0.03125,0.125,0.476562,0,,,,,821.25,-0.148438,0.015625,0.304688,0
